country,indicator,period,value,unit,source,status
SVN,FP.CPI.TOTL.ZG,2021,1.91706506089269,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SVN,FP.CPI.TOTL.ZG,2022,8.83369886749452,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SVN,FP.CPI.TOTL.ZG,2023,7.44687717385846,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SVN,FP.CPI.TOTL.ZG,2024,1.96562656432505,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SVN,FP.CPI.TOTL.ZG,2025,2.37284807226549,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2000,0.899143734041715,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2001,2.40595834145436,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2002,2.15848213589266,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2003,1.92565534892383,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2004,0.373659828721824,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2005,0.453170852576138,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2006,1.36021468627693,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2007,2.21216883436733,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2008,3.43704910602875,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2009,-0.494460544378051,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2010,1.15798802715626,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2011,2.9611507382214,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2012,0.888377506923735,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2013,-0.044292970148682,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2014,-0.179638494114635,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2015,-0.0467847449832812,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2016,0.984269244577992,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2017,1.79449904665599,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2018,1.95353530127028,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2019,1.78415097403835,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2020,0.497367318853572,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2021,2.16319736447143,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2022,8.36929098869189,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2023,8.5486248974891,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2024,2.83581658224034,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
SWE,FP.CPI.TOTL.ZG,2025,0.679869285243995,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2000,54.9153705812683,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2001,54.4001887619074,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2002,44.964120947985,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2003,21.6024384490573,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2004,8.59826168115262,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2005,8.17916036802008,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2006,9.59724212288446,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2007,8.75618090972632,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2008,10.4441283764885,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2009,6.25097663090626,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2010,8.56644420552976,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2011,6.471879671151,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2012,8.89156996512163,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2013,7.49309030547693,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2014,8.85457271364316,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2015,7.67085364845885,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2016,7.7751341532833,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2017,11.1443110840764,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2018,16.3324638988929,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2019,15.1768215720022,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2020,12.2789574462574,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2021,19.5964926913324,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2022,72.3088359891207,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2023,53.8594087593315,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2024,58.5064507300342,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
TUR,FP.CPI.TOTL.ZG,2025,34.8811629820306,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2000,3.37685727149929,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2001,2.82617111885407,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2002,1.58603162650601,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2003,2.27009497336115,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2004,2.67723669309172,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2005,3.3927468454955,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2006,3.22594410070404,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2007,2.85267248150138,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2008,3.839100296651,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2009,-0.355546266299747,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2010,1.6400434423899,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2011,3.156841568622,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2012,2.06933726526067,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2013,1.46483265562717,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2014,1.62222297740817,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2015,0.118627135552451,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2016,1.26158320570536,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2017,2.13011000365961,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2018,2.44258329692817,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2019,1.81221007526021,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2020,1.23358439630629,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2021,4.69785886363742,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2022,8.00279982052121,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2023,4.11633838374488,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
USA,FP.CPI.TOTL.ZG,2024,2.94952520485207,% annual change,wdi_FP.CPI.TOTL.ZG,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2000,87.3810328646984,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2001,88.1892830335626,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2002,91.0685401335001,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2003,98.9700701383552,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2004,102.447693760099,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2005,108.259010705054,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2006,113.405916759874,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2007,120.28724964726,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2008,121.444819283971,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2009,122.113074120131,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2010,124.791339290254,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2011,121.790806241677,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2012,120.774756172135,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2013,124.183275636084,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2014,127.883848731619,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2015,135.800292705604,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2016,142.104255731186,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2017,140.108067004121,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2018,139.498062822532,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2019,135.666714386567,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2020,141.704749324425,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2021,138.339567139855,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2022,133.643883130746,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2023,126.962120898014,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2024,129.317349651589,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUS,FS.AST.PRVT.GD.ZS,2025,133.792637955073,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2001,90.1843849056655,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2002,89.1693676249095,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2003,88.3093375766464,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2004,88.4249908125088,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2005,94.9670359723065,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2006,95.1090616207875,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2007,93.5025894904191,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2008,96.4418920331131,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2009,98.3438510262014,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2010,99.1468795000545,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2011,96.672569255418,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2012,94.8379795773965,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2013,93.3411391388064,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2014,88.3599171258328,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2015,86.4399964991008,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2016,83.5897539711459,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2017,84.7370865911526,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2018,84.8629638770058,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2019,86.3027943646251,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2020,93.0516337886918,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2021,93.0624546800894,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2022,89.1835529946886,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2023,84.1024713084051,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
AUT,FS.AST.PRVT.GD.ZS,2024,81.7652651021229,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2001,66.2992287435371,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2002,64.1329244858025,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2003,62.5308943592501,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2004,61.8425933319116,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2005,63.5977700769197,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2006,65.8336190975591,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2007,68.4438486940037,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2008,62.7583028636525,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2009,58.4658025409586,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2010,56.7854964068071,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2011,55.0145295494018,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2012,54.4903281452635,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2013,56.159869726618,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2014,57.6106231184791,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2015,60.8026221428606,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2016,63.6160862759358,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2017,65.3372340367951,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2018,68.168572322727,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2019,69.360003620854,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2020,76.125350915761,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2021,74.7536988644538,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2022,72.554533895031,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2023,69.3369709063389,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
BEL,FS.AST.PRVT.GD.ZS,2024,68.1376441872691,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
CAN,FS.AST.PRVT.GD.ZS,2000,73.987738492292,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
CAN,FS.AST.PRVT.GD.ZS,2001,121.35283176137,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
CAN,FS.AST.PRVT.GD.ZS,2002,117.839258969464,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
CAN,FS.AST.PRVT.GD.ZS,2003,113.240799876309,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
CAN,FS.AST.PRVT.GD.ZS,2004,115.443226712085,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
CAN,FS.AST.PRVT.GD.ZS,2005,121.660065982688,% of GDP,wdi_FS.AST.PRVT.GD.ZS,published observation / estimate; see metadata
