id,name,chamber,party,state,electorate,occupation,sector_hint,source
300006,"CHANEY, Kate",Member,Independent,WA,Curtin,Lawyer at Blake Dawson Waldron from 1998 to 2001.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/300006
I8M,"CHARLTON, the Hon. Dr Andrew Henry George",Member,Australian Labor Party,NSW,Parramatta,Managing Director of Accenture from 2020 to 2022.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/I8M
I8M,"CHARLTON, the Hon. Dr Andrew Henry George",Member,Australian Labor Party,NSW,Parramatta,Founder and Managing Director of AlphaBeta from 2015 to 2020.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/I8M
I8M,"CHARLTON, the Hon. Dr Andrew Henry George",Member,Australian Labor Party,NSW,Parramatta,General Manager at Wesfarmers from 2010 to 2014.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/I8M
I8M,"CHARLTON, the Hon. Dr Andrew Henry George",Member,Australian Labor Party,NSW,Parramatta,Senior Economic Adviser to the Prime Minister and G20 Sherpa from 2008 to 2010.,Political employment,https://handbook.aph.gov.au/parliamentarians/I8M
I8M,"CHARLTON, the Hon. Dr Andrew Henry George",Member,Australian Labor Party,NSW,Parramatta,Research Fellow at the London School of Economics from 2005 to 2008.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/I8M
I8M,"CHARLTON, the Hon. Dr Andrew Henry George",Member,Australian Labor Party,NSW,Parramatta,"Analyst for the United Nations Development Programme, 2003.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/I8M
IPZ,"CHESTER, the Hon. Darren Jeffrey",Member,The Nationals,Vic,Gippsland,"Chief of Staff to P Ryan, MLA (Vic.) from 2004 to 2008.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/IPZ
IPZ,"CHESTER, the Hon. Darren Jeffrey",Member,The Nationals,Vic,Gippsland,Executive Officer of Champions of the Bush from 2002 to 2004.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/IPZ
IPZ,"CHESTER, the Hon. Darren Jeffrey",Member,The Nationals,Vic,Gippsland,Self-employed marketing consultant from 1998 to 2002.,Private enterprise (explicit role),https://handbook.aph.gov.au/parliamentarians/IPZ
IPZ,"CHESTER, the Hon. Darren Jeffrey",Member,The Nationals,Vic,Gippsland,Newspaper and television journalist from 1986 to 1998.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/IPZ
249710,"CHESTERS, Lisa Marie",Member,Australian Labor Party,Vic,Bendigo,"Women's Officer for the National Union of Students, 2003.",Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/249710
249710,"CHESTERS, Lisa Marie",Member,Australian Labor Party,Vic,Bendigo,Lead Organiser for United Voice from 2003 to 2013.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/249710
249710,"CHESTERS, Lisa Marie",Member,Australian Labor Party,Vic,Bendigo,"Union Secretary at the University of Queensland, 2002.",Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/249710
39801,"CHISHOLM, the Hon. Anthony David",Senator,Australian Labor Party,Qld,,Campaign Director of the Australian Labor Party (Qld) from 2014 to 2015.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/39801
39801,"CHISHOLM, the Hon. Anthony David",Senator,Australian Labor Party,Qld,,Secretary of the Australian Labor Party (Qld) from 2008 to 2014.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/39801
39801,"CHISHOLM, the Hon. Anthony David",Senator,Australian Labor Party,Qld,,"Advisor to the Leader of the Opposition, the Hon. K Rudd MP, 2007.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/39801
281503,"CICCONE, Raffaele (Raff)",Senator,Australian Labor Party,Vic,,Chair of the Link Health and Community Ltd. Board from 2017 to 2019.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281503
281503,"CICCONE, Raffaele (Raff)",Senator,Australian Labor Party,Vic,,"Industrial/Research Officer for the Shop, Distributive & Allied Employees Association (Vic.) from 2013 to 2019.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281503
281503,"CICCONE, Raffaele (Raff)",Senator,Australian Labor Party,Vic,,Director of the Link Health and Community Ltd. Board from 2010 to 2019.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281503
281503,"CICCONE, Raffaele (Raff)",Senator,Australian Labor Party,Vic,,Adviser to Senator the Hon. J Collins from 2008 to 2013.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281503
HWL,"CLARE, the Hon. Jason Dean",Member,Australian Labor Party,NSW,Blaxland,Manager of Corporate Relations at Transurban from 2003 to 2007.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/HWL
HWL,"CLARE, the Hon. Jason Dean",Member,Australian Labor Party,NSW,Blaxland,"Senior Policy Adviser to the Premier (NSW), the Hon. R Carr, MLA from 1999 to 2003.",Political employment,https://handbook.aph.gov.au/parliamentarians/HWL
HWL,"CLARE, the Hon. Jason Dean",Member,Australian Labor Party,NSW,Blaxland,"Policy Adviser to the Minister for Police and Leader of the House (NSW), the Hon. P Whelan, MLA from 1995 to 1999.",Political employment,https://handbook.aph.gov.au/parliamentarians/HWL
248181,"CLAYDON, Sharon Catherine",Member,Australian Labor Party,NSW,Newcastle,Disability support worker,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/248181
248181,"CLAYDON, Sharon Catherine",Member,Australian Labor Party,NSW,Newcastle,Social anthropologist,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/248181
248181,"CLAYDON, Sharon Catherine",Member,Australian Labor Party,NSW,Newcastle,Electorate officer,Political employment,https://handbook.aph.gov.au/parliamentarians/248181
316101,"CLUTTERHAM, Claire Louise",Member,Australian Labor Party,SA,Sturt,Lawyer from December 2005 to May 2025.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/316101
312323,"COFFEY, Renee",Member,Australian Labor Party,Qld,Griffith,CEO of the Australian Kookaburra Kids Foundation from 2023 to 2025.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/312323
312323,"COFFEY, Renee",Member,Australian Labor Party,Qld,Griffith,Deputy CEO of the Australian Indigenous Education Foundation from 2018 to 2023,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/312323
312323,"COFFEY, Renee",Member,Australian Labor Party,Qld,Griffith,General Manager (Strategy and Policy) and Programs Director at the Australian Indigenous Education Foundation from 2010 to 2018.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/312323
312323,"COFFEY, Renee",Member,Australian Labor Party,Qld,Griffith,"Project Manager and Innovator in Residence at the Department of Education and Training (Qld), 2009.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/312323
312323,"COFFEY, Renee",Member,Australian Labor Party,Qld,Griffith,Manager of Strategic Partnerships and Projects at the State Library of Queensland from 2008 to 2009.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/312323
312323,"COFFEY, Renee",Member,Australian Labor Party,Qld,Griffith,Executive Director and State Manager at Reconciliation South Australia from 2006 to 2008.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/312323
263547,"COKER, Elizabeth (Libby) Ann",Member,Australian Labor Party,Vic,Corangamite,Cadet journalist at the Geelong Advertiser,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/263547
263547,"COKER, Elizabeth (Libby) Ann",Member,Australian Labor Party,Vic,Corangamite,Secondary school teacher,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/263547
263547,"COKER, Elizabeth (Libby) Ann",Member,Australian Labor Party,Vic,Corangamite,Communications consultant,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/263547
263547,"COKER, Elizabeth (Libby) Ann",Member,Australian Labor Party,Vic,Corangamite,Communications/PR Manager at the Department of Education (Vic.).,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/263547
263547,"COKER, Elizabeth (Libby) Ann",Member,Australian Labor Party,Vic,Corangamite,Journalist,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/263547
00AOL,"COLBECK, the Hon. Richard Mansell",Senator,Liberal Party of Australia,Tas,,Director of the Chamber of Commerce and Industry (Tas.) from 1998 to 2001.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/00AOL
00AOL,"COLBECK, the Hon. Richard Mansell",Senator,Liberal Party of Australia,Tas,,Managing director and proprietor of building consultancy from 1989,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/00AOL
00AOL,"COLBECK, the Hon. Richard Mansell",Senator,Liberal Party of Australia,Tas,,Building estimator and supervisor from 1984 to 1989.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/00AOL
00AOL,"COLBECK, the Hon. Richard Mansell",Senator,Liberal Party of Australia,Tas,,Manager from 1979 to 1984.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/00AOL
00AOL,"COLBECK, the Hon. Richard Mansell",Senator,Liberal Party of Australia,Tas,,Apprentice carpenter and joiner from 1977 to 1979.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/00AOL
00AOL,"COLBECK, the Hon. Richard Mansell",Senator,Liberal Party of Australia,Tas,,Trainee estimator and supervisor from 1977 to 1979.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/00AOL
297964,"COLLINS, Dr Jessica",Senator,Liberal Party of Australia,NSW,,"Research Fellow and Director of the Australia-Papua New Guinea Network, Lowy Institute, from 2021 to 2025.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/297964
HWM,"COLLINS, the Hon. Julie Maree",Member,Australian Labor Party,Tas,Franklin,Adviser to Senator C Brown from 2005 to 2006.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/HWM
HWM,"COLLINS, the Hon. Julie Maree",Member,Australian Labor Party,Tas,Franklin,"Manager of the Ministerial Unit in the Department of Tourism, Parks, Heritage and the Arts (Tas.) from 2003 to 2005.",Political employment,https://handbook.aph.gov.au/parliamentarians/HWM
HWM,"COLLINS, the Hon. Julie Maree",Member,Australian Labor Party,Tas,Franklin,"Business Support Officer, Hydro Tasmania 1998",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/HWM
HWM,"COLLINS, the Hon. Julie Maree",Member,Australian Labor Party,Tas,Franklin,"Personal Assistant and Adviser to the Premier of Tasmania, the Hon. J Bacon, MHA from 1998 to 2003.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/HWM
HWM,"COLLINS, the Hon. Julie Maree",Member,Australian Labor Party,Tas,Franklin,Adviser to Senator S Mackay from 1996 to 1998.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/HWM
HWM,"COLLINS, the Hon. Julie Maree",Member,Australian Labor Party,Tas,Franklin,Electorate Officer to Senator J Coates from 1995 to 1996.,Political employment,https://handbook.aph.gov.au/parliamentarians/HWM
HWM,"COLLINS, the Hon. Julie Maree",Member,Australian Labor Party,Tas,Franklin,"Administrative Officer to the Leader of the Opposition (Tas.), the Hon. M Field, MHA from 1993 to 1994.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/HWM
HWM,"COLLINS, the Hon. Julie Maree",Member,Australian Labor Party,Tas,Franklin,Administrative Officer at the Department of Health from 1992 to 1993.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/HWM
HWM,"COLLINS, the Hon. Julie Maree",Member,Australian Labor Party,Tas,Franklin,Administrative Assistant to the Minister for Health from 1990 to 1992.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/HWM
HWM,"COLLINS, the Hon. Julie Maree",Member,Australian Labor Party,Tas,Franklin,Administrative Officer for the Australian Labor Party (Tas.) from 1987 to 1990.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/HWM
316551,"COMER, Emma",Member,Australian Labor Party,Qld,Petrie,Electorate Officer from April 2023 to April 2025.,Political employment,https://handbook.aph.gov.au/parliamentarians/316551
279991,"CONAGHAN, Patrick (Pat) John",Member,The Nationals,NSW,Cowper,Solicitor from 2001 to 2019.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/279991
279991,"CONAGHAN, Patrick (Pat) John",Member,The Nationals,NSW,Cowper,Police Force Prosecutor (NSW) from 1997 to 2001.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/279991
279991,"CONAGHAN, Patrick (Pat) John",Member,The Nationals,NSW,Cowper,Crime Squad Police Detective (NSW) from 1993 to 1997.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/279991
279991,"CONAGHAN, Patrick (Pat) John",Member,The Nationals,NSW,Cowper,Constable in the Police Force (NSW) from 1990 to 1993.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/279991
249127,"CONROY, the Hon. Patrick (Pat) Martin",Member,Australian Labor Party,NSW,Shortland,"Deputy Chief of Staff to the Hon. G Combet, AM, MP from 2011 to 2013.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/249127
249127,"CONROY, the Hon. Patrick (Pat) Martin",Member,Australian Labor Party,NSW,Shortland,"Principal Policy Adviser to the Hon. G Combet, AM, MP from 2008 to 2011.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/249127
249127,"CONROY, the Hon. Patrick (Pat) Martin",Member,Australian Labor Party,NSW,Shortland,National Economist at the Australian Manufacturing Workers' Union from 2004 to 2008.,Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/249127
249127,"CONROY, the Hon. Patrick (Pat) Martin",Member,Australian Labor Party,NSW,Shortland,Policy Adviser to Senator G Campbell from 2002 to 2004.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/249127
249127,"CONROY, the Hon. Patrick (Pat) Martin",Member,Australian Labor Party,NSW,Shortland,"Electorate officer to the Hon. A Albanese, MP, 2000.",Political employment,https://handbook.aph.gov.au/parliamentarians/249127
